Country Name,Country Code,Year,CHE_PPP,CHE10,FPE,GGHE_pct,DEA_Efficiency
Liberia,LBR,2014,134.373041564772,22.33,77.67,2.46118927,0.5778881967592286
Luxembourg,LUX,2014,5573.94465329028,2.97,97.03,10.8537426,0.1173568820399324
Latvia,LVA,2014,1296.14950056518,18.84,81.16,8.37547684,0.15208225326547445
Moldova,MDA,2014,606.256565287148,16.34,83.66,12.75728226,0.11927549187138567
Mexico,MEX,2014,1007.54661974902,2.62,97.38,10.34577084,0.12311904155804818
Mali,MLI,2014,82.346286844008,3.46,96.54,4.45473289,0.4909955717993223
Montenegro,MNE,2014,1211.21894951398,8.86,91.14,10.98364925,0.11596886981801596
Mongolia,MNG,2014,466.776719046787,3.04,96.96,7.48502493,0.17731317436666483
Mozambique,MOZ,2014,72.7491636302105,1.61,98.39,4.31728172,0.6292894923709013
Mauritania,MRT,2014,134.014205568576,11.66,88.34,5.24069929,0.3706804533122443
Nicaragua,NIC,2014,404.262174316513,24.73,75.27,16.91161156,0.1173352677666168
Nepal,NPL,2014,147.250089359703,10.2,89.8,5.26823664,0.3580089504388583
Peru,PER,2014,573.868653766108,9.17,90.83,13.09590244,0.12059908553828098
Poland,POL,2014,1626.76685300068,13.54,86.46000000000001,10.47100353,0.12164654384372996
Russian Federation,RUS,2014,1345.72476034453,4.87,95.13,9.16428947,0.13899183282782074
Sudan,SDN,2014,241.838955768538,12.46,87.53999999999999,10.61807156,0.18963688025835074
Thailand,THA,2014,566.132021162177,2.14,97.86,12.66222954,0.12925715505880964
Tajikistan,TJK,2014,212.930415363976,8.42,91.58,7.56245518,0.2487736892579212
Timor-Leste,TLS,2014,217.407250451264,2.61,97.39,3.71855545,0.3695062428167459
Trinidad and Tobago,TTO,2014,1477.67273285456,3.88,96.12,7.47479582,0.17040751622831674
Turkiye,TUR,2014,1031.17203598621,3.69,96.31,10.29003143,0.1237859571824457
Ukraine,UKR,2014,717.734371300855,7.76,92.24,7.71915102,0.16501314544821521
United States,USA,2014,8796.33933361209,4.9,95.1,21.47860718,0.059303723901896144
Viet Nam,VNM,2014,342.281132872247,9.82,90.18,9.12324142,0.18506644935519012
"Yemen, Rep.",YEM,2014,181.918965324669,15.83,84.17,2.82031083,0.4620622634200252
South Africa,ZAF,2014,1051.53110465942,1.03,98.97,14.9161272,0.2234483836727702
Armenia,ARM,2015,1015.35194765081,22.43,77.57,6.11530304,0.20829080450606804
Australia,AUS,2015,4760.54357572354,2.47,97.53,18.28901672,0.06964624777269014
Benin,BEN,2015,74.3508582501171,5.55,94.45,3.25478005,0.6181080733738049
Bulgaria,BGR,2015,1388.45076597855,13.07,86.93,10.23375225,0.12446670183949417
Bahrain,BHR,2015,2283.39810616744,4.88,95.12,8.8659935,0.14366820706557074
Bosnia and Herzegovina,BIH,2015,1120.60829265156,8.18,91.82,14.9841013,0.08500752661088858
Belarus,BLR,2015,1096.81250685851,8.32,91.68,8.82638741,0.14431288032483938
Bolivia,BOL,2015,468.504622088813,6.02,93.98,9.67435074,0.15589204341833157
Botswana,BWA,2015,863.173293373375,4.32,95.68,10.41588783,0.12229023687556319
Canada,CAN,2015,4773.7481512308,3.3,96.7,19.06813622,0.0668005186927493
Switzerland,CHE,2015,7166.58637587459,7.95,92.05,10.92490101,0.11659248800827247
Cyprus,CYP,2015,2136.11670471907,14.74,85.26,6.62951279,0.19213499247204913
Czechia,CZE,2015,2489.06836173485,2.16,97.84,14.75402832,0.10732113075927716
"Egypt, Arab Rep.",EGY,2015,581.864496371668,31.22,68.78,5.05797672,0.2518321970449875
Spain,ESP,2015,3233.04254906521,7.02,92.98,14.77256393,0.08622480133006938
Ethiopia,ETH,2015,62.4177160410784,2.12,97.88,5.57211685,0.5906583976776831
Georgia,GEO,2015,1043.96680383389,29.06,70.94,9.60857868,0.1325650163693095
"Gambia, The",GMB,2015,63.2149503666416,0.2,99.8,5.0990448,0.9056722948589004
Hungary,HUN,2015,1842.37776890944,12.48,87.52,9.2215929,0.1381281307701194
Indonesia,IDN,2015,293.233792506128,3.61,96.39,6.57872438,0.23823270458434567
"Iran, Islamic Rep.",IRN,2015,1147.52076688832,17.03,82.97,25.84053993,0.060753599658742
Israel,ISR,2015,2620.64548850889,11.63,88.37,11.64865208,0.10934839338080742
Japan,JPN,2015,4392.67629747452,9.2,90.8,23.15028763,0.055021406660595955
Kazakhstan,KAZ,2015,683.639620397393,2.54,97.46,8.39476204,0.1517328762781698
Kenya,KEN,2015,175.250024188806,5.19,94.81,8.07448006,0.2529176929127914
"Korea, Rep.",KOR,2015,2573.42287690324,13.51,86.49,12.11640549,0.10512700248033616
Luxembourg,LUX,2015,5546.68241910198,3.35,96.65,10.63425922,0.11977904277567591
Latvia,LVA,2015,1405.77567653213,19.42,80.58,8.5845499,0.14837835469976074
Moldova,MDA,2015,623.654913006427,18.49,81.51,12.21473503,0.12037213647141633
Mali,MLI,2015,80.5693365319561,2.13,97.87,4.39033413,0.5521671196654934
Malta,MLT,2015,3380.96255732967,15.94,84.06,13.9868679,0.09106837921876704
Myanmar,MMR,2015,231.926060209617,13.82,86.18,4.81628418,0.3139750478384119
Montenegro,MNE,2015,1460.07615605329,10.27,89.73,11.63480854,0.10947850027964393
Namibia,NAM,2015,1044.60998277259,1.52,98.48,12.35063553,0.20843650972299638
Nigeria,NGA,2015,185.883651818011,18.53,81.47,5.33124638,0.326171308861364
Nepal,NPL,2015,161.650878659451,9.84,90.16,5.1459527,0.3516169105741871
Pakistan,PAK,2015,111.779544365698,4.47,95.53,3.85042071,0.48344727574848184
Peru,PER,2015,578.203049484522,8.26,91.74,13.54340839,0.11797778496384415
Philippines,PHL,2015,268.757499478344,6.31,93.69,8.25687599,0.21625411820843027
Poland,POL,2015,1717.35929009022,14.77,85.23,10.63470554,0.11977401585864661
El Salvador,SLV,2015,694.855934432273,2.3,97.7,17.73853302,0.0954895036280488
Serbia,SRB,2015,1312.5111832535,8.05,91.95,11.91801167,0.10687700476131527
Slovak Republic,SVK,2015,2033.76661924823,2.65,97.35,12.02904129,0.10589051606788459
Slovenia,SVN,2015,2689.42033520024,2.51,97.49,12.36574936,0.10300721395181159
Togo,TGO,2015,117.430109041544,26.45,73.55,4.03825331,0.4606881399859551
Thailand,THA,2015,608.321119856769,1.88,98.12,12.47859097,0.16163200356382285
Tunisia,TUN,2015,669.961007011244,16.74,83.26,12.1791687,0.11633843947186004
Turkiye,TUR,2015,1040.8461041687,3.51,96.49,9.90802383,0.128558571502749
Ukraine,UKR,2015,733.095386435762,7.13,92.87,8.56910324,0.1486458214267007
United States,USA,2015,9200.93133248374,4.4,95.6,22.3181076,0.05707300156577811
Zambia,ZMB,2015,147.84147758589,0.28,99.72,7.56145144,0.5943568633936792
Afghanistan,AFG,2016,261.566866928026,23.84,76.16,2.14110541,0.5949083048648223
Armenia,ARM,2016,1078.44064546615,19.29,80.71000000000001,6.05354738,0.21041569678769032
Bangladesh,BGD,2016,109.412957923441,24.42,75.58,4.09935808,0.46729747942941907
Bulgaria,BGR,2016,1537.63886097561,22.29,77.71000000000001,11.82779217,0.10769223636096416
Belarus,BLR,2016,1050.702270065,9.53,90.47,10.30651379,0.12358799648003926
Barbados,BRB,2016,1115.96201394759,16.37,83.63,9.28489876,0.1371863520459109
Canada,CAN,2016,5103.64665868687,3.4,96.6,18.96101761,0.06717790237841585
Switzerland,CHE,2016,7543.55137038756,7.15,92.85,11.17563915,0.11397660329789679
Chile,CHL,2016,1990.21504920164,14.6,85.4,16.75084496,0.07604162017149953
Colombia,COL,2016,1056.38520605909,8.19,91.81,17.65917969,0.07683707903330529
Spain,ESP,2016,3343.15398260259,7.28,92.72,15.09663391,0.08437386755177669
Finland,FIN,2016,4213.80738451905,6.72,93.28,13.35685921,0.09536384040391509
United Kingdom,GBR,2016,4348.86937179224,2.09,97.91,19.95613861,0.08477587773927843
Georgia,GEO,2016,1165.1821085307,30.74,69.26,10.32651424,0.12334863056364677
Ghana,GHA,2016,169.893855002895,1.33,98.67,6.53767872,0.4387640043992873
Greece,GRC,2016,2322.72643625741,16.89,83.11,8.80892181,0.14459901194196093
Hungary,HUN,2016,1959.38089676645,11.91,88.09,10.11028862,0.12598664962741676
Indonesia,IDN,2016,310.081437615651,4.31,95.69,8.12968636,0.2062731066180144
"Iran, Islamic Rep.",IRN,2016,1137.13457356271,15.78,84.22,24.21533966,0.06318879464689649
Japan,JPN,2016,4324.3399171434,9.4,90.6,23.17672729,0.05495863907194482
Kyrgyz Republic,KGZ,2016,298.447210734546,3.47,96.53,6.41580772,0.2395456684545082
"Korea, Rep.",KOR,2016,2760.95388600378,13.95,86.05,12.69531536,0.1003331822707873
Liberia,LBR,2016,157.762615323847,6.75,93.25,3.89701653,0.4196241262513075
St. Lucia,LCA,2016,690.469941850936,6.17,93.83,8.51580906,0.1495760861974983
Sri Lanka,LKA,2016,458.012241088255,5.44,94.56,8.56482697,0.1677976000372767
Luxembourg,LUX,2016,5806.30467269822,3.52,96.48,10.69193459,0.11913292017249531
Latvia,LVA,2016,1631.07362884453,21.41,78.59,9.13275623,0.13947173864291373
Moldova,MDA,2016,620.854217678566,17.15,82.85,12.20803356,0.12067004444029211
Maldives,MDV,2016,1920.75895112192,10.27,89.73,19.74809265,0.06450047670806318
Mexico,MEX,2016,1082.62991948582,1.54,98.46,10.41155815,0.24428212999795293
Mali,MLI,2016,80.0365339758319,1.95,98.05,5.43063307,0.5239183333582035
Mongolia,MNG,2016,489.036877585581,4.49,95.51,6.46197653,0.19711637516578784
Malaysia,MYS,2016,935.790627376657,1.96,98.04,8.26288128,0.22910611334737732
Nepal,NPL,2016,161.418749208597,10.66,89.34,5.31455946,0.3446711095510324
Peru,PER,2016,604.265407844917,8.46,91.53999999999999,14.63433075,0.11079300617381878
Poland,POL,2016,1856.86220963737,15.04,84.96000000000001,10.94734287,0.11635347546212385
West Bank and Gaza,PSE,2016,514.542791976022,9.0,91.0,8.7594099,0.156391031856007
Romania,ROU,2016,1210.83316276544,13.42,86.58,11.41569424,0.11157984466129146
Rwanda,RWA,2016,111.397438778553,1.15,98.85,6.23024607,0.507575228836771
El Salvador,SLV,2016,736.857034491996,4.9,95.1,17.65205383,0.09141714363651335
"Somalia, Fed. Rep.",SOM,2016,37.4867276163693,0.55,99.45,5.77611828,0.8880907593524641
Suriname,SUR,2016,867.481983819115,4.87,95.13,13.70886993,0.09605387916817709
Eswatini,SWZ,2016,593.221410414995,5.0,95.0,8.21805286,0.15499552165207214
Thailand,THA,2016,656.681703204639,1.99,98.01,13.58028507,0.13597858687867084
Tajikistan,TJK,2016,202.905221649611,9.15,90.85,6.09424782,0.2904876167029433
Turkiye,TUR,2016,1110.57942653774,3.73,96.27,9.94375896,0.12809656741719755
Uganda,UGA,2016,111.678899331241,15.27,84.73,5.17819309,0.3950979717025002
Ukraine,UKR,2016,777.953065501439,8.93,91.07,8.93867588,0.14250000862543868
Uruguay,URY,2016,1973.08320128514,2.11,97.89,20.24422646,0.08203985511506748
United States,USA,2016,9535.60048808215,4.47,95.53,22.4877243,0.056642520737414395
Viet Nam,VNM,2016,407.834094831029,9.39,90.61,9.59658623,0.16683576988306895
Albania,ALB,2017,832.955874831663,8.85,91.15,9.51418209,0.1338802829240362
Argentina,ARG,2017,2399.4439117441,9.57,90.43,16.25163269,0.0783774414729282
Armenia,ARM,2017,1278.00393260604,21.44,78.56,5.27347183,0.24154132819175447
Bulgaria,BGR,2017,1661.7176383074,21.16,78.84,11.83658028,0.10761227988731242
Belarus,BLR,2017,1056.47330120896,10.2,89.8,10.1955843,0.12493265246210544
Brazil,BRA,2017,1378.92393296078,11.81,88.19,8.92413235,0.14273223883776234
Bhutan,BTN,2017,352.284445101614,3.98,96.02,7.58420563,0.20277900433491627
Canada,CAN,2017,5240.51940680873,3.8,96.2,18.80901527,0.06772079089284508
Switzerland,CHE,2017,7755.17727442833,7.9,92.1,11.32075405,0.11251559607904292
Djibouti,DJI,2017,115.971571825083,1.47,98.53,4.8029952,0.5543860880098386
"Egypt, Arab Rep.",EGY,2017,594.79720776435,31.14,68.86,5.41994762,0.23501359778823755
Spain,ESP,2017,3598.63989037334,7.09,92.91,15.28122902,0.08335464302857513
Gabon,GAB,2017,411.455794024276,3.83,96.17,9.7150774,0.16505047172995999
United Kingdom,GBR,2017,4470.11052488707,2.2,97.8,19.74937057,0.07703979601029946
Georgia,GEO,2017,1173.32799010833,31.39,68.61,9.5190258,0.13381215859295137
Hungary,HUN,2017,1999.00851890888,11.61,88.39,9.88214207,0.12889527199440537
Indonesia,IDN,2017,310.387468170017,4.52,95.48,8.2089262,0.20502011709242154
India,IND,2017,180.407423467841,17.46,82.53999999999999,3.66080451,0.4085619760838522
"Iran, Islamic Rep.",IRN,2017,1163.12432794892,16.86,83.14,24.50479889,0.06213033253871695
Iraq,IRQ,2017,422.367697072078,19.57,80.43,4.77492046,0.266760755633613
Israel,ISR,2017,2949.81977416572,11.84,88.16,11.76447964,0.1082718002816831
Jordan,JOR,2017,658.735447420871,6.36,93.64,11.0992403,0.12275897748792625
Japan,JPN,2017,4413.18629236203,9.6,90.4,24.46199036,0.05207104455747155
Kazakhstan,KAZ,2017,731.764378703708,2.84,97.16,7.85734415,0.16211093286527356
"Korea, Rep.",KOR,2017,2926.77117938189,13.21,86.78999999999999,13.17136097,0.09670689254521278
Luxembourg,LUX,2017,5961.60261392162,4.69,95.31,10.54775524,0.12076137159208508
Moldova,MDA,2017,794.869290604907,16.29,83.71000000000001,11.64592075,0.10937403897411907
Mali,MLI,2017,80.3813146139896,1.51,98.49,5.13726282,0.5621045052673072
Myanmar,MMR,2017,220.83173177914,12.71,87.28999999999999,3.52443361,0.3756120440013002
Mauritius,MUS,2017,1239.78175534862,8.2,91.8,10.20433331,0.12482553747550953
Panama,PAN,2017,2407.87885995687,6.2,93.8,20.79706573,0.061247168544675434
Peru,PER,2017,621.620109136811,7.97,92.03,14.43339157,0.11027369825042661
Poland,POL,2017,1972.36793970352,15.51,84.49,10.93835545,0.11644907644686187
Qatar,QAT,2017,3002.03810876146,1.3,98.7,7.82535124,0.3725004344403074
El Salvador,SLV,2017,755.122853753257,3.9,96.1,16.31419945,0.09442271934282466
"Somalia, Fed. Rep.",SOM,2017,42.2444179689043,0.13,99.87,4.72644377,0.9999999999999554
Sao Tome and Principe,STP,2017,256.541219326376,4.83,95.17,10.76263332,0.18453388346752728
Thailand,THA,2017,677.059967108563,2.22,97.78,13.10431576,0.1148191788291081
Tajikistan,TJK,2017,206.78412651806,8.85,91.15,5.88567734,0.29455989216165196
Turkiye,TUR,2017,1139.10260447613,4.46,95.54,9.96030045,0.1278838320585001
Ukraine,UKR,2017,813.704638495788,7.3,92.7,8.44696903,0.15079508229237604
United States,USA,2017,9822.60605528924,4.5,95.5,22.58487129,0.05639887753374052
Zimbabwe,ZWE,2017,149.767935707889,11.82,88.18,6.97941875,0.29355573866404616
Angola,AGO,2018,190.30933929081,35.53,64.47,5.36431932,0.3219444117241401
Benin,BEN,2018,101.821094387433,14.29,85.71000000000001,4.02434921,0.4843695622140606
Burkina Faso,BFA,2018,102.632669494356,8.37,91.63,8.78502369,0.2680559340883026
Bulgaria,BGR,2018,1753.56327690919,21.28,78.72,11.4341774,0.11139947767471196
Belarus,BLR,2018,1102.02202824589,9.99,90.01,10.30541611,0.12360116043873136
Belize,BLZ,2018,453.119819271393,6.2,93.8,12.2098484,0.13890081662944562
Bolivia,BOL,2018,591.229168070987,4.26,95.74,12.72148514,0.12086108442590109
China,CHN,2018,814.630086026044,24.33,75.67,8.76146317,0.14538226838200588
Cote d'Ivoire,CIV,2018,152.902803893692,8.33,91.67,5.11727667,0.36006964875911085
Costa Rica,CRI,2018,1566.32042725931,7.41,92.59,27.91470909,0.050249226400828594
Czechia,CZE,2018,3075.20614608327,3.85,96.15,15.55631256,0.08188067609770319
Dominican Republic,DOM,2018,758.960216959216,8.17,91.83,15.66787052,0.09624548444020273
Spain,ESP,2018,3731.49996051404,7.06,92.94,15.11951733,0.08424616753291606
Ethiopia,ETH,2018,69.2233849696006,3.48,96.52,4.76060486,0.5129125379891646
United Kingdom,GBR,2018,4614.18696766086,2.27,97.73,20.01935196,0.07058706587872665
Georgia,GEO,2018,1144.00984996743,29.99,70.01,10.32494736,0.12336734954549926
Guinea,GIN,2018,106.338307620256,1.5,98.5,3.87917757,0.6716086275964254
Guinea-Bissau,GNB,2018,149.85417712923,5.05,94.95,2.59429789,0.5326743004962033
Hungary,HUN,2018,2112.94481327715,12.31,87.69,9.88008499,0.12892210859412873
Indonesia,IDN,2018,326.103776326436,4.74,95.26,8.40313911,0.19812598699962314
"Iran, Islamic Rep.",IRN,2018,984.711822271363,17.0,83.0,20.78560066,0.07331291295923817
Israel,ISR,2018,3035.32613663784,12.81,87.19,11.75612926,0.10834870575419334
Japan,JPN,2018,4522.3413919771,9.7,90.3,24.48888969,0.05201384816234176
Kazakhstan,KAZ,2018,707.173944574643,2.61,97.39,9.09603882,0.14003473547180825
"Korea, Rep.",KOR,2018,3246.98677712342,11.96,88.03999999999999,13.71217537,0.09289272895289741
Moldova,MDA,2018,789.42537807563,13.09,86.91,12.02570248,0.10732842678611333
Mexico,MEX,2018,1095.91173650131,2.51,97.49,10.41115475,0.12234583200292926
North Macedonia,MKD,2018,1172.94149598749,8.41,91.59,12.41411114,0.10260592769270138
Mali,MLI,2018,83.9761350649616,2.06,97.94,5.66878557,0.4949430460950805
Mongolia,MNG,2018,565.673398471365,7.18,92.82,7.37636042,0.17268155532996582
Niger,NER,2018,67.5165256872818,6.52,93.48,8.3492775,0.29844416922123984
Nigeria,NGA,2018,157.105270993209,15.79,84.21000000000001,3.8811214,0.4213586655360557
Pakistan,PAK,2018,140.839066362795,5.39,94.61,4.89949369,0.38124376410139604
Peru,PER,2018,679.840135403432,9.21,90.78999999999999,14.89298248,0.10409701860663478
Poland,POL,2018,2021.77060101869,14.35,85.65,10.82728767,0.11764362680870727
Saudi Arabia,SAU,2018,3011.30378763351,1.31,98.69,11.04889965,0.26242105076187494
Senegal,SEN,2018,149.805101797199,6.86,93.14,4.96151876,0.36998592283644666
Sierra Leone,SLE,2018,139.926057014635,16.4,83.6,3.59921885,0.4622205393738187
El Salvador,SLV,2018,766.010657011516,3.41,96.59,16.46056175,0.09334999542243685
Serbia,SRB,2018,1507.56363488042,8.97,91.03,12.44849491,0.10232252165494905
Slovenia,SVN,2018,3236.61402075633,3.69,96.31,13.72664261,0.09279482435654399
Chad,TCD,2018,73.2799515768197,9.3,90.7,4.86149549,0.46053368961954844
Togo,TGO,2018,127.348479655682,13.68,86.32,5.4890213,0.3648144944822889
Thailand,THA,2018,730.379120444958,2.04,97.96,13.12356186,0.13481199608481934
Tajikistan,TJK,2018,215.260701328284,9.8,90.2,6.14457893,0.28246898591893077
Turkiye,TUR,2018,1124.65599319441,4.3,95.7,9.29888058,0.13698007830529685
Tanzania,TZA,2018,110.040920459283,4.3,95.7,9.41473198,0.26764870196757623
Ukraine,UKR,2018,893.6309938762,7.78,92.22,8.35254765,0.1524997453920541
United States,USA,2018,10180.4823229849,4.51,95.49,22.58873749,0.05638922452234863
Viet Nam,VNM,2018,503.180098442379,10.03,89.97,10.21770763,0.1464293805590152
United Arab Emirates,ARE,2019,3409.700148469,0.372,99.628,7.91993999,0.5494685646979757
Armenia,ARM,2019,1738.55875811611,24.86,75.14,5.66885042,0.2246948315140067
Belarus,BLR,2019,1305.00109860036,9.33,90.67,11.04388905,0.11533630809157776
Bolivia,BOL,2019,631.930127874865,4.55,95.45,13.54663086,0.1133029703726883
Canada,CAN,2019,5554.96352468819,3.5,96.5,18.92759895,0.06729651200687524
Czechia,CZE,2019,3422.44715438304,4.64,95.36,15.68214798,0.08122365581707756
Spain,ESP,2019,4075.97609213283,7.87,92.13,15.22969532,0.08363669549759586
United Kingdom,GBR,2019,4983.83652854371,2.22,97.78,20.52682686,0.07261335270939254
Georgia,GEO,2019,1201.65520322936,31.0,69.0,9.38722324,0.1356909660539828
Indonesia,IDN,2019,345.046001576198,2.53,97.47,8.54535389,0.19463543092219418
"Iran, Islamic Rep.",IRN,2019,832.175810194026,15.35,84.65,19.4479351,0.08207608318601116
Japan,JPN,2019,4679.33218824469,10.5,89.5,24.6980896,0.0515732759346698
Kazakhstan,KAZ,2019,799.701068382388,2.91,97.09,8.2512455,0.15437201450374963
Kyrgyz Republic,KGZ,2019,229.016769144427,4.29,95.71,7.09393597,0.25248392885574644
Cambodia,KHM,2019,311.269698199494,17.86,82.14,6.99103546,0.22429402338342053
Lao PDR,LAO,2019,202.090167288715,8.4,91.6,5.16324902,0.3212933359052995
Luxembourg,LUX,2019,6700.66965094926,4.52,95.48,10.89836788,0.11687634368973006
Morocco,MAR,2019,409.959564651381,8.2,91.8,7.30722809,0.19197294431224296
Moldova,MDA,2019,864.662968865747,14.05,85.95,12.1204834,0.10509163273141396
North Macedonia,MKD,2019,1412.93528345454,9.73,90.27,13.55631161,0.09396076356495024
Mali,MLI,2019,91.125148472922,1.8,98.2,4.83501434,0.5085236726917036
Mozambique,MOZ,2019,109.743746034701,3.58,96.42,6.52060223,0.34345745492795476
Malawi,MWI,2019,92.1473593931542,2.91,97.09,7.93860054,0.3745863103754731
Malaysia,MYS,2019,1111.03714581917,1.52,98.48,8.52427959,0.3019989355765003
Peru,PER,2019,709.342868059496,8.41,91.59,15.34553719,0.10044477558104781
Poland,POL,2019,2292.10627205968,14.86,85.14,11.01052094,0.11568584238122315
Russian Federation,RUS,2019,1759.39899967257,7.2,92.8,10.19961929,0.1248832288523585
El Salvador,SLV,2019,859.415342428711,4.06,95.94,16.971138,0.08698279877114903
Serbia,SRB,2019,1701.65775251246,8.53,91.47,12.03067684,0.10587612043280538
Thailand,THA,2019,756.757118622001,1.87,98.13,13.28045177,0.15303865982587667
Turkiye,TUR,2019,1200.39248868231,4.22,95.78,9.53611851,0.13357231127783029
Ukraine,UKR,2019,953.68413708251,8.32,91.68,7.65581417,0.1663783056531531
United States,USA,2019,10550.2206945449,4.35,95.65,22.48074913,0.05666009538357382
Afghanistan,AFG,2020,401.16333264641,26.08,73.92,4.24602795,0.29998893200879606
Armenia,ARM,2020,1844.10278234491,23.18,76.82,7.6896224,0.16564680601221646
Burundi,BDI,2020,84.301690937684,4.77,95.23,7.33287811,0.32629085306817207
Belarus,BLR,2020,1598.28283021619,13.5,86.5,11.93542862,0.10672104291802147
United Kingdom,GBR,2020,5808.38012848447,2.36,97.64,20.36441803,0.06254838159988367
Georgia,GEO,2020,1520.02829376448,30.67,69.33,10.73317242,0.11867520059833304
Indonesia,IDN,2020,401.223289913644,2.23,97.77,10.24196243,0.16559047519514114
"Iran, Islamic Rep.",IRN,2020,700.010304525198,13.82,86.18,19.02957344,0.08944270530225336
Japan,JPN,2020,4855.9607582898,10.9,89.1,21.95446396,0.05801833250498535
Kazakhstan,KAZ,2020,1089.86734426699,3.43,96.57,10.06113434,0.1266021650198936
Kyrgyz Republic,KGZ,2020,257.988148371502,4.91,95.09,6.9168787,0.2446868120867546
Luxembourg,LUX,2020,7088.20370765635,3.8,96.2,10.71037102,0.11892784924270718
Moldova,MDA,2020,944.398271281347,11.97,88.03,12.3761425,0.1029207113605873
Mexico,MEX,2020,1171.40563850852,4.44,95.56,11.5203886,0.11056583542676661
Mongolia,MNG,2020,646.029106133253,14.71,85.28999999999999,6.92067099,0.1840517186614593
Peru,PER,2020,817.581330350486,9.67,90.33,16.6725502,0.08992052298955816
Poland,POL,2020,2356.09113851299,15.24,84.76,9.6803627,0.13158199020786635
Russian Federation,RUS,2020,2538.82360457465,7.7,92.3,15.01321125,0.08484270079127795
Thailand,THA,2020,835.011548990053,1.9,98.1,12.15377808,0.16340383095740396
United States,USA,2020,11648.4953090229,3.98,96.02,22.29912567,0.057121584444614924
Viet Nam,VNM,2020,502.938679900366,8.46,91.53999999999999,8.42611885,0.16122091854146667
Armenia,ARM,2021,2024.83372763285,19.89,80.11,7.6349659,0.166832623312699
Belarus,BLR,2021,1784.44988282305,16.54,83.46000000000001,13.27325821,0.0959644851209447
Bolivia,BOL,2021,771.477813151763,5.69,94.31,16.9197998,0.09167540617198902
Georgia,GEO,2021,1951.38810169459,31.41,68.59,14.22989559,0.08951305242851748
Indonesia,IDN,2021,472.82176279231,1.97,98.03,12.14989853,0.1555461520002436
"Iran, Islamic Rep.",IRN,2021,726.492590719466,15.36,84.64,16.05150604,0.09696246614520664
Japan,JPN,2021,5358.70264015009,11.1,88.9,24.53560448,0.05191481591734535
Kazakhstan,KAZ,2021,1292.98944963159,3.72,96.28,11.61758327,0.10964082291445454
Luxembourg,LUX,2021,7734.7397617275,4.34,95.66,11.51112652,0.11065479888409778
Moldova,MDA,2021,1200.78340748975,14.15,85.85,14.62191486,0.08711317239881676
Mali,MLI,2021,83.1808303762911,1.7,98.3,5.03743124,0.5384916616665952
Mongolia,MNG,2021,1080.65806755941,14.03,85.97,11.73573017,0.10853703787908381
Peru,PER,2021,1019.321046243,12.59,87.41,18.98254204,0.07555312006232906
Poland,POL,2021,2607.16810590306,16.09,83.91,10.53453255,0.12091294833960135
Thailand,THA,2021,1043.31229823859,2.05,97.95,13.70460606,0.12796651591319227
United States,USA,2021,12080.0736201021,4.61,95.39,21.24764442,0.05994835779541915
